Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,loyalty_score_a,loyalty_score_b,loyalty_score_c,promo_dependency_score,value_tier,satisfaction_flag,category_affinity,seasonal_breadth
2111,52,Male,Socks,Clothing,93.0,Montana,L,Cyan,Spring,3.9,No,Store Pickup,No,No,36,Debit Card,Every 3 Months,35.238095238095234,72.89285714285714,54.691079430513604,0.0,Platinum,Neutral,Clothing,1
2112,41,Male,Sunglasses,Accessories,85.0,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,No,15,Bank Transfer,Annually,11.428571428571427,37.94047619047618,24.042359697832755,0.0,Gold,At Risk,Accessories,1
2113,43,Male,Belt,Accessories,68.0,Tennessee,M,Lavender,Fall,4.5,No,2-Day Shipping,No,No,7,Cash,Fortnightly,31.564625850340132,50.748299319727884,40.97885452267476,0.0,Silver,Satisfied,Accessories,1
2114,63,Male,Dress,Clothing,40.0,Virginia,M,Brown,Spring,2.7,No,Store Pickup,No,No,29,PayPal,Every 3 Months,29.523809523809526,30.047619047619044,28.85726619779845,0.0,Bronze,At Risk,Clothing,1
2115,37,Male,Shirt,Clothing,51.0,Vermont,M,Magenta,Winter,2.9,No,Standard,No,No,12,Debit Card,Annually,8.979591836734695,25.73299319727891,16.271347456955162,0.0,Bronze,At Risk,Clothing,1
2116,44,Male,Scarf,Accessories,85.0,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly,32.244897959183675,49.287414965986386,40.53556026500124,0.0,Gold,Neutral,Accessories,1
2117,67,Male,Jacket,Outerwear,23.0,Kansas,M,Teal,Summer,2.9,No,Express,No,No,50,Debit Card,Bi-Weekly,60.00000000000001,39.916666666666664,49.38784816591576,0.0,Bronze,At Risk,Outerwear,1
2118,27,Male,Dress,Clothing,28.0,Colorado,L,Brown,Summer,3.8,No,Free Shipping,No,No,11,Debit Card,Annually,8.16326530612245,27.469387755102044,16.794362711613292,0.0,Bronze,Neutral,Clothing,1
2119,60,Male,Socks,Clothing,44.0,Georgia,M,Olive,Fall,4.2,No,2-Day Shipping,No,No,28,Debit Card,Quarterly,35.374149659863946,51.034013605442176,43.03683679115262,0.0,Bronze,Satisfied,Clothing,1
2120,58,Male,Jewelry,Accessories,57.0,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,No,No,36,Venmo,Bi-Weekly,48.57142857142857,52.5595238095238,50.45356354606121,0.0,Silver,Neutral,Accessories,1
2121,53,Male,Scarf,Accessories,98.0,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,No,38,PayPal,Quarterly,43.5374149659864,65.67006802721089,54.96736498075874,0.0,Platinum,Neutral,Accessories,1
2122,43,Male,Backpack,Accessories,68.0,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,No,No,32,Bank Transfer,Monthly,58.639455782312936,54.42176870748299,56.48624559358062,0.0,Silver,Neutral,Accessories,1
2123,32,Male,Jacket,Outerwear,36.0,Virginia,L,Teal,Fall,4.0,No,Express,No,No,42,Debit Card,Weekly,73.46938775510203,54.5578231292517,63.97417365793516,0.0,Bronze,Satisfied,Outerwear,1
2124,54,Male,Coat,Outerwear,71.0,Nebraska,L,Cyan,Spring,3.7,No,Express,No,No,22,Debit Card,Bi-Weekly,37.142857142857146,51.535714285714285,44.190238195126646,0.0,Gold,Neutral,Outerwear,1
2125,47,Male,Skirt,Clothing,60.0,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,No,22,Venmo,Quarterly,30.476190476190478,53.61904761904762,41.97413668055551,0.0,Silver,Satisfied,Clothing,1
2126,57,Male,Coat,Outerwear,87.0,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,No,31,PayPal,Quarterly,37.823129251700685,78.99149659863944,59.25412158187243,0.0,Platinum,Satisfied,Outerwear,1
2127,63,Male,Shoes,Footwear,38.0,Alabama,XL,Magenta,Winter,4.1,No,Express,No,No,28,Credit Card,Monthly,55.374149659863946,47.20068027210884,50.98113024463018,0.0,Bronze,Satisfied,Footwear,1
2128,70,Male,Boots,Footwear,45.0,North Carolina,M,Indigo,Spring,4.5,No,2-Day Shipping,No,No,40,Debit Card,Weekly,71.83673469387755,63.61394557823128,68.01438544153409,0.0,Silver,Satisfied,Footwear,1
2129,62,Male,Coat,Outerwear,47.0,New Mexico,L,Cyan,Fall,2.7,No,2-Day Shipping,No,No,21,PayPal,Weekly,56.326530612244895,27.522108843537413,40.904268169884006,0.0,Silver,At Risk,Outerwear,1
2130,40,Male,Skirt,Clothing,57.0,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,No,No,12,PayPal,Every 3 Months,15.646258503401361,26.899659863945573,20.230330608795327,0.0,Silver,At Risk,Clothing,1
2131,25,Male,Backpack,Accessories,68.0,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,No,33,Credit Card,Annually,26.122448979591834,57.7687074829932,42.0226093100356,0.0,Silver,Neutral,Accessories,1
2132,19,Male,Shorts,Clothing,52.0,Montana,M,Red,Fall,3.6,No,Express,No,No,9,Bank Transfer,Fortnightly,33.197278911564624,33.442176870748305,32.514404736777514,0.0,Silver,Neutral,Clothing,1
2133,25,Male,Skirt,Clothing,87.0,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,15,Debit Card,Weekly,51.42857142857142,66.77380952380952,59.504848069501584,0.0,Platinum,Satisfied,Clothing,1
2134,21,Male,Hat,Accessories,34.0,Maine,M,Olive,Summer,3.8,No,Standard,No,No,13,Bank Transfer,Annually,9.795918367346939,31.329931972789115,19.680988204339975,0.0,Bronze,Neutral,Accessories,1
2135,55,Male,Sandals,Footwear,41.0,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,No,35,Credit Card,Fortnightly,54.42176870748299,37.21258503401359,45.14861122020264,0.0,Bronze,At Risk,Footwear,1
2136,34,Male,Sunglasses,Accessories,94.0,California,S,Yellow,Winter,4.6,No,Next Day Air,No,No,1,Debit Card,Every 3 Months,6.666666666666667,58.83333333333333,32.86564641360985,0.0,Gold,Satisfied,Accessories,1
2137,47,Male,Sunglasses,Accessories,93.0,New York,M,Red,Summer,2.8,No,Standard,No,No,25,Bank Transfer,Fortnightly,46.25850340136054,50.74319727891156,48.32305722026147,0.0,Gold,At Risk,Accessories,1
2138,27,Male,Socks,Clothing,51.0,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,No,20,Credit Card,Every 3 Months,22.176870748299315,53.84183673469387,37.94395221926939,0.0,Silver,Satisfied,Clothing,1
2139,67,Male,Sweater,Clothing,42.0,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,No,36,Venmo,Quarterly,41.904761904761905,36.97619047619047,38.76333620838663,0.0,Bronze,At Risk,Clothing,1
2140,40,Male,Boots,Footwear,95.0,New York,M,Red,Winter,3.0,No,Free Shipping,No,No,33,Cash,Weekly,66.12244897959184,59.68537414965988,63.05046258329683,0.0,Platinum,Neutral,Footwear,1
2141,53,Male,Handbag,Accessories,90.0,New Mexico,M,Brown,Fall,3.7,No,Standard,No,No,36,Cash,Fortnightly,55.23809523809524,68.97619047619047,62.59068361124067,0.0,Platinum,Neutral,Accessories,1
2142,24,Male,Dress,Clothing,98.0,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,No,No,32,PayPal,Annually,25.30612244897959,74.92176870748298,50.813140023533975,0.0,Platinum,Satisfied,Clothing,1
2143,47,Male,Hat,Accessories,39.0,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,No,No,21,Venmo,Quarterly,29.659863945578234,45.52210884353741,37.22381775065606,0.0,Bronze,Satisfied,Accessories,1
2144,53,Male,Sandals,Footwear,66.0,Arkansas,L,Red,Fall,3.8,No,Next Day Air,No,No,48,Venmo,Bi-Weekly,58.36734693877551,68.47278911564626,63.88534977312887,0.0,Silver,Neutral,Footwear,1
2145,47,Male,Shoes,Footwear,23.0,Maryland,L,Orange,Winter,3.7,No,Free Shipping,No,No,25,PayPal,Quarterly,32.925170068027214,33.5765306122449,32.450400366994295,0.0,Bronze,Neutral,Footwear,1
2146,38,Male,Skirt,Clothing,73.0,Connecticut,S,White,Winter,4.8,No,Standard,No,No,32,PayPal,Annually,25.30612244897959,73.83843537414965,50.23217947777764,0.0,Gold,Satisfied,Clothing,1
2147,48,Male,Sunglasses,Accessories,23.0,Utah,XL,White,Summer,4.6,No,Standard,No,No,45,PayPal,Every 3 Months,42.58503401360544,59.18197278911563,51.01179541185168,0.0,Bronze,Satisfied,Accessories,1
2148,47,Male,Skirt,Clothing,43.0,Missouri,S,Charcoal,Fall,4.8,No,Standard,No,No,4,Cash,Fortnightly,29.115646258503403,42.29081632653061,35.21885955556912,0.0,Bronze,Satisfied,Clothing,1
2149,19,Male,T-shirt,Clothing,45.0,Nebraska,XL,Turquoise,Winter,4.6,No,2-Day Shipping,No,No,19,PayPal,Bi-Weekly,34.69387755102041,50.66156462585033,42.496967048315405,0.0,Silver,Satisfied,Clothing,1
2150,38,Male,Sandals,Footwear,21.0,Hawaii,L,Orange,Winter,4.0,No,Standard,No,No,1,Bank Transfer,Weekly,40.0,20.416666666666668,28.930558342301588,0.0,Bronze,Satisfied,Footwear,1
2151,57,Male,Shirt,Clothing,40.0,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,No,No,12,Cash,Weekly,48.97959183673469,17.14965986394558,31.668352363654904,0.0,Bronze,At Risk,Clothing,1
2152,70,Male,Jeans,Clothing,58.0,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,No,No,18,Venmo,Monthly,47.2108843537415,28.731292517006807,36.994895508501635,0.0,Silver,At Risk,Clothing,1
2153,38,Male,Shorts,Clothing,48.0,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly,54.28571428571429,66.90476190476191,61.003645498109506,0.0,Silver,Satisfied,Clothing,1
2154,35,Male,Shirt,Clothing,94.0,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,No,No,31,PayPal,Annually,24.489795918367342,73.90816326530613,49.86140927742601,0.0,Gold,Satisfied,Clothing,1
2155,46,Male,Scarf,Accessories,74.0,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,No,No,33,Cash,Every 3 Months,32.7891156462585,56.26870748299319,44.55153573386014,0.0,Gold,Neutral,Accessories,1
2156,32,Male,Handbag,Accessories,51.0,Hawaii,L,Yellow,Fall,3.7,No,Store Pickup,No,No,46,PayPal,Monthly,70.06802721088435,59.52891156462585,64.9393453092891,0.0,Silver,Neutral,Accessories,1
2157,38,Male,Skirt,Clothing,83.0,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,No,41,Debit Card,Bi-Weekly,52.6530612244898,68.12755102040818,60.843065643162575,0.0,Platinum,Neutral,Clothing,1
2158,41,Male,Handbag,Accessories,68.0,Mississippi,L,Turquoise,Winter,4.0,No,Next Day Air,No,No,41,Venmo,Fortnightly,59.31972789115646,67.21088435374149,63.68481697624053,0.0,Silver,Satisfied,Accessories,1
2159,19,Male,Gloves,Accessories,84.0,Massachusetts,XL,Olive,Spring,4.6,No,Standard,No,No,9,Bank Transfer,Fortnightly,33.197278911564624,60.108843537414955,46.814972016933645,0.0,Gold,Satisfied,Accessories,1
2160,18,Male,Shirt,Clothing,58.0,Louisiana,M,Peach,Fall,3.0,No,Free Shipping,No,No,34,Cash,Annually,26.93877551020408,44.94897959183674,35.55592077956258,0.0,Silver,Neutral,Clothing,1
2161,45,Male,Blouse,Clothing,92.0,West Virginia,L,Charcoal,Winter,3.3,No,Express,No,No,21,PayPal,Annually,16.3265306122449,54.27210884353742,35.249524722790625,0.0,Gold,Neutral,Clothing,1
2162,23,Male,Dress,Clothing,69.0,Washington,S,Peach,Summer,3.8,No,Express,No,No,5,Debit Card,Fortnightly,29.931972789115648,40.47108843537415,34.6511550281605,0.0,Gold,Neutral,Clothing,1
2163,60,Male,Shorts,Clothing,48.0,Oregon,S,Black,Summer,2.7,No,Free Shipping,No,No,32,PayPal,Weekly,65.3061224489796,35.42176870748299,49.630424739802706,0.0,Silver,At Risk,Clothing,1
2164,52,Male,Shoes,Footwear,60.0,New York,L,Gray,Spring,4.5,No,Express,No,No,44,Bank Transfer,Monthly,68.43537414965986,72.58503401360544,71.12464218491145,0.0,Silver,Satisfied,Footwear,1
2165,42,Male,Sandals,Footwear,20.0,Iowa,S,Olive,Winter,4.8,No,Next Day Air,No,No,46,PayPal,Bi-Weekly,56.73469387755101,61.27891156462584,59.21115337038266,0.0,Bronze,Satisfied,Footwear,1
2166,29,Male,Pants,Clothing,55.0,Idaho,M,Turquoise,Summer,4.2,No,Express,No,No,42,Credit Card,Every 3 Months,40.136054421768705,65.14115646258503,52.98304463058046,0.0,Silver,Satisfied,Clothing,1
2167,31,Male,Jacket,Outerwear,88.0,New Jersey,S,Purple,Spring,3.5,No,Express,No,No,50,Credit Card,Bi-Weekly,60.00000000000001,75.0,68.20203199387119,0.0,Platinum,Neutral,Outerwear,1
2168,30,Male,Skirt,Clothing,48.0,Ohio,L,Green,Winter,4.9,No,Standard,No,No,33,Venmo,Fortnightly,52.7891156462585,65.43537414965988,59.46735573641382,0.0,Silver,Satisfied,Clothing,1
2169,23,Male,Handbag,Accessories,74.0,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,No,No,32,Cash,Quarterly,38.63945578231293,64.92176870748298,52.1170939601421,0.0,Gold,Satisfied,Accessories,1
2170,31,Male,Coat,Outerwear,42.0,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,45.30612244897959,35.588435374149654,39.719803285303676,0.0,Bronze,At Risk,Outerwear,1
2171,40,Male,Sweater,Clothing,32.0,South Carolina,M,Turquoise,Fall,4.0,No,Next Day Air,No,No,37,Venmo,Every 3 Months,36.05442176870748,49.48979591836735,42.54885326072861,0.0,Bronze,Satisfied,Clothing,1
2172,39,Male,Shorts,Clothing,98.0,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly,33.197278911564624,65.9421768707483,49.94322110946781,0.0,Gold,Satisfied,Clothing,1
2173,28,Male,Skirt,Clothing,89.0,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,No,No,6,PayPal,Fortnightly,30.74829931972789,36.15136054421768,32.74277231823724,0.0,Gold,At Risk,Clothing,1
2174,23,Male,Gloves,Accessories,97.0,Delaware,S,Cyan,Summer,5.0,No,2-Day Shipping,No,No,36,Venmo,Quarterly,41.904761904761905,89.22619047619047,66.78351022294257,0.0,Platinum,Satisfied,Accessories,1
2175,42,Male,Backpack,Accessories,49.0,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash,Annually,0.0,17.416666666666664,7.3217445232840195,0.0,Bronze,At Risk,Accessories,1
2176,68,Male,Dress,Clothing,50.0,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly,65.03401360544217,55.13945578231292,60.068399466384136,0.0,Silver,Neutral,Clothing,1
2177,24,Male,Belt,Accessories,91.0,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,No,44,Debit Card,Quarterly,48.435374149659864,70.83503401360544,60.18616745715121,0.0,Platinum,Neutral,Accessories,1
2178,24,Male,Gloves,Accessories,93.0,Montana,XL,Green,Winter,3.0,No,Express,No,No,9,PayPal,Bi-Weekly,26.53061224489796,42.52551020408164,34.05220213324737,0.0,Gold,Neutral,Accessories,1
2179,21,Male,Jewelry,Accessories,98.0,Florida,M,Gold,Summer,4.7,No,Standard,No,No,32,Venmo,Annually,25.30612244897959,82.921768707483,55.103310207580826,0.0,Platinum,Satisfied,Accessories,1
2180,49,Male,Socks,Clothing,82.0,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,No,14,PayPal,Monthly,43.94557823129252,40.01020408163265,41.410798710159504,0.0,Gold,At Risk,Clothing,1
2181,41,Male,Coat,Outerwear,37.0,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43,Cash,Quarterly,47.61904761904762,56.98809523809523,52.352288707468084,0.0,Bronze,Satisfied,Outerwear,1
2182,22,Male,Handbag,Accessories,63.0,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly,45.30612244897959,48.33843537414967,46.55726201612834,0.0,Silver,Neutral,Accessories,1
2183,42,Male,Blouse,Clothing,99.0,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,Venmo,Bi-Weekly,40.408163265306115,52.59013605442176,46.38834736054098,0.0,Gold,At Risk,Clothing,1
2184,30,Male,Shorts,Clothing,37.0,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly,34.14965986394558,37.0969387755102,34.95053903216796,0.0,Bronze,Satisfied,Clothing,1
2185,38,Male,Shoes,Footwear,34.0,Nevada,S,Gold,Spring,3.2,No,Free Shipping,No,No,16,PayPal,Every 3 Months,18.91156462585034,25.370748299319736,21.043072318944542,0.0,Bronze,Neutral,Footwear,1
2186,40,Male,Shorts,Clothing,32.0,North Carolina,M,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months,46.666666666666664,38.33333333333333,41.87208531698982,0.0,Bronze,At Risk,Clothing,1
2187,55,Male,Sandals,Footwear,23.0,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,No,6,PayPal,Every 3 Months,10.748299319727892,28.651360544217685,18.720737770693336,0.0,Bronze,Satisfied,Footwear,1
2188,37,Male,Blouse,Clothing,78.0,Idaho,M,Violet,Spring,4.4,No,Free Shipping,No,No,20,PayPal,Annually,15.51020408163265,62.425170068027214,39.21361397923633,0.0,Gold,Satisfied,Clothing,1
2189,41,Male,Coat,Outerwear,54.0,California,M,Brown,Winter,4.7,No,Next Day Air,No,No,9,Credit Card,Weekly,46.53061224489796,48.9421768707483,47.49327613503493,0.0,Silver,Satisfied,Outerwear,1
2190,38,Male,Blouse,Clothing,94.0,Wisconsin,XL,Brown,Fall,4.0,No,Express,No,No,47,Credit Card,Bi-Weekly,57.55102040816327,82.12585034013604,70.79893103110678,0.0,Platinum,Satisfied,Clothing,1
2191,42,Male,Belt,Accessories,75.0,Alaska,S,Maroon,Spring,4.6,No,Express,No,No,33,Credit Card,Annually,26.122448979591834,72.68537414965985,50.02198913237292,0.0,Gold,Satisfied,Accessories,1
2192,26,Male,Blouse,Clothing,69.0,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,No,46,Cash,Bi-Weekly,56.73469387755101,68.36224489795917,63.009741554174134,0.0,Silver,Neutral,Clothing,1
2193,41,Male,Scarf,Accessories,35.0,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9,Credit Card,Monthly,39.863945578231295,21.025510204081638,29.18903643028815,0.0,Bronze,Neutral,Accessories,1
2194,27,Male,Shirt,Clothing,78.0,California,L,Turquoise,Spring,5.0,No,Express,No,No,8,PayPal,Monthly,39.04761904761905,62.26190476190476,50.894766968677544,0.0,Gold,Satisfied,Clothing,1
2195,61,Male,Socks,Clothing,29.0,Kentucky,M,Silver,Summer,3.5,No,Standard,No,No,48,Bank Transfer,Quarterly,51.70068027210885,49.05612244897959,50.13941588893186,0.0,Bronze,Neutral,Clothing,1
2196,58,Male,Jeans,Clothing,62.0,New York,M,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly,34.14965986394558,34.180272108843546,33.386414485900886,0.0,Silver,Neutral,Clothing,1
2197,25,Male,Dress,Clothing,58.0,Vermont,M,Gray,Spring,4.8,No,Next Day Air,No,No,31,PayPal,Weekly,64.48979591836735,66.90816326530611,66.10751036638503,0.0,Silver,Satisfied,Clothing,1
2198,33,Male,Boots,Footwear,88.0,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly,65.17006802721087,70.8639455782313,68.56901883749322,0.0,Platinum,Neutral,Footwear,1
2199,57,Male,Scarf,Accessories,80.0,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,Venmo,Monthly,61.088435374149654,61.46258503401361,61.486522923927964,0.0,Platinum,Neutral,Accessories,1
2200,39,Male,Scarf,Accessories,47.0,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,No,40,Debit Card,Monthly,65.17006802721087,69.78061224489795,67.98805829173686,0.0,Silver,Satisfied,Accessories,1
2201,60,Male,Gloves,Accessories,51.0,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months,27.89115646258503,59.937074829931966,44.06979616901937,0.0,Silver,Satisfied,Accessories,1
2202,39,Male,Pants,Clothing,25.0,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10,Venmo,Annually,7.346938775510203,40.20578231292517,23.21636196933582,0.0,Bronze,Satisfied,Clothing,1
2203,42,Male,Dress,Clothing,36.0,Alabama,M,Red,Summer,4.3,No,Next Day Air,No,No,23,Credit Card,Weekly,57.95918367346938,45.63265306122449,51.43275930294412,0.0,Bronze,Satisfied,Clothing,1
2204,53,Male,Dress,Clothing,79.0,Rhode Island,M,Indigo,Winter,3.1,No,Free Shipping,No,No,32,Cash,Quarterly,38.63945578231293,53.671768707483004,46.08404213882624,0.0,Gold,Neutral,Clothing,1
2205,20,Male,Jeans,Clothing,41.0,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6,Debit Card,Monthly,37.41496598639456,24.15136054421769,29.64085037550033,0.0,Bronze,Neutral,Clothing,1
2206,46,Male,Sweater,Clothing,68.0,North Dakota,XL,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly,61.224489795918366,40.35374149659864,50.23448373932138,0.0,Silver,At Risk,Clothing,1
2207,46,Male,Sandals,Footwear,51.0,Illinois,L,Green,Spring,2.6,No,Store Pickup,No,No,25,Bank Transfer,Fortnightly,46.25850340136054,30.576530612244902,37.50825321464339,0.0,Silver,At Risk,Footwear,1
2208,69,Male,Handbag,Accessories,38.0,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,No,No,11,Credit Card,Annually,8.16326530612245,19.636054421768705,12.593571073067423,0.0,Bronze,At Risk,Accessories,1
2209,28,Male,Scarf,Accessories,46.0,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,No,No,23,PayPal,Monthly,51.292517006802726,28.465986394557824,38.89343578301028,0.0,Bronze,At Risk,Accessories,1
2210,42,Male,Sandals,Footwear,20.0,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,No,No,44,Bank Transfer,Quarterly,48.435374149659864,55.918367346938766,52.18678763481387,0.0,Bronze,Satisfied,Footwear,1
2211,30,Male,Sunglasses,Accessories,25.0,Virginia,M,Orange,Summer,3.1,No,Store Pickup,No,No,35,PayPal,Fortnightly,54.42176870748299,33.21258503401361,43.003526128179224,0.0,Bronze,Neutral,Accessories,1
2212,50,Male,Sweater,Clothing,89.0,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months,42.58503401360544,68.01530612244898,55.748858323403404,0.0,Platinum,Neutral,Clothing,1
2213,59,Male,Pants,Clothing,77.0,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly,30.476190476190478,48.70238095238095,39.337469588276726,0.0,Gold,Neutral,Clothing,1
2214,54,Male,Hat,Accessories,94.0,Hawaii,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly,27.210884353741495,47.73129251700679,37.18404969561287,0.0,Gold,At Risk,Accessories,1
2215,50,Male,Belt,Accessories,100.0,Idaho,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly,55.51020408163265,67.59183673469387,61.98434888976657,0.0,Platinum,Satisfied,Accessories,1
2216,25,Male,Sandals,Footwear,96.0,West Virginia,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly,48.707482993197274,52.70068027210885,50.59728891282905,0.0,Platinum,At Risk,Footwear,1
2217,41,Male,Pants,Clothing,36.0,Vermont,XL,Silver,Winter,4.0,No,Store Pickup,No,No,15,Venmo,Bi-Weekly,31.428571428571427,36.19047619047619,33.103884970072514,0.0,Bronze,Satisfied,Clothing,1
2218,35,Male,Jewelry,Accessories,27.0,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,No,42,Bank Transfer,Fortnightly,60.136054421768705,32.14115646258504,45.28609262138724,0.0,Bronze,At Risk,Accessories,1
2219,67,Male,Sunglasses,Accessories,67.0,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly,28.843537414965986,45.84183673469388,36.9871153685559,0.0,Silver,Neutral,Accessories,1
2220,33,Male,Blouse,Clothing,91.0,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly,38.91156462585034,43.787414965986386,40.91940159680236,0.0,Gold,At Risk,Clothing,1
2221,19,Male,Belt,Accessories,62.0,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47,Cash,Annually,37.55102040816327,75.45918367346938,57.223789211067746,0.0,Silver,Satisfied,Accessories,1
2222,25,Male,Shorts,Clothing,88.0,Kansas,XL,White,Fall,3.0,No,Free Shipping,No,No,34,Credit Card,Annually,26.93877551020408,57.44897959183673,42.25931169213576,0.0,Gold,Neutral,Clothing,1
2223,32,Male,Pants,Clothing,66.0,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly,63.67346938775509,64.22789115646259,64.26199416526728,0.0,Silver,Satisfied,Clothing,1
2224,30,Male,Sandals,Footwear,65.0,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,No,5,PayPal,Quarterly,16.598639455782315,50.804421768707485,33.52595818255434,0.0,Silver,Satisfied,Footwear,1
2225,18,Male,Gloves,Accessories,25.0,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly,43.5374149659864,51.25340136054422,47.23612079492432,0.0,Bronze,Satisfied,Accessories,1
2226,38,Male,Belt,Accessories,64.0,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually,13.877551020408161,60.56462585034013,37.39953103252135,0.0,Silver,Satisfied,Accessories,1
2227,22,Male,Shirt,Clothing,72.0,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually,22.04081632653061,70.70068027210884,46.916838493601105,0.0,Gold,Satisfied,Clothing,1
2228,40,Male,Scarf,Accessories,74.0,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly,60.136054421768705,75.72448979591837,68.65858226989243,0.0,Platinum,Satisfied,Accessories,1
2229,54,Male,Gloves,Accessories,50.0,Kansas,M,Green,Fall,3.7,No,Free Shipping,No,No,5,Credit Card,Weekly,43.265306122448976,31.221088435374156,36.35731241952301,0.0,Silver,Neutral,Accessories,1
2230,70,Male,Pants,Clothing,97.0,Minnesota,M,Silver,Fall,3.9,No,Express,No,No,50,Venmo,Monthly,73.33333333333334,84.08333333333333,79.73982939034103,0.0,Platinum,Neutral,Clothing,1
2231,52,Male,Sneakers,Footwear,36.0,Colorado,S,Teal,Spring,3.8,No,Express,No,No,33,Venmo,Fortnightly,52.7891156462585,45.76870748299319,48.92068736729866,0.0,Bronze,Neutral,Footwear,1
2232,34,Male,Jacket,Outerwear,49.0,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly,40.0,33.416666666666664,35.902084891377704,0.0,Silver,Satisfied,Outerwear,1
